Index	Longitude	Latitude	Depth	Salinity_current	Temperature_current	Salinity_future	Temperature_future	Fucus_vesiculosus_bio	Idotea_baltica_abu	POINT_X	POINT_Y
209	21.90089	58.2426	2.7	6.2332100868	17.5761489868	4.3796730042	18.8248977661	0.00	0.00	376739.304999999	6457683.8495
210	21.90099	58.30906	0.6	6.3173923492	17.489030838	4.4599499702	18.6879024506	3015.33	0.00	376976.768700003	6465082.19619999
211	21.9017	58.36685	1.1	6.4268393517	17.317735672	4.5153470039	18.5991077423	0.00	0.00	377219.681900002	6471514.27499999
212	21.90289	58.33996	1.1	6.3818984032	17.3509616852	4.4981942177	18.5874271393	0.00	0.00	377195.671800002	6468518.60619999
213	21.903	58.51477	7.4	6.5717902184	16.6091270447	4.5778360367	18.277223587	0.00	12.50	377810.695299997	6487978.99399999
214	21.90364	58.48489	6.8	6.5165438652	16.9436702728	4.5358548164	18.5002574921	0.00	0.00	377743.981799997	6484651.4376
215	21.90424	58.50944	10	6.571996212	16.6132659912	4.5767316818	18.2760334015	0.00	0.00	377864.379799999	6487383.37269999
216	21.90468	58.5094	9.4	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	0.00	377889.874399997	6487378.11859999
217	21.90473	58.50639	9.5	6.5601377487	16.688041687	4.5675930977	18.3273582458	0.08	0.00	377882.316899999	6487042.9389
218	21.90477	58.3451	2.75	6.3901100159	17.3398933411	4.5016078949	18.58294487	0.00	0.00	377323.605800002	6469087.36919999
219	21.90517	58.50644	8.4	6.5601377487	16.688041687	4.5675930977	18.3273582458	0.00	0.00	377908.126699998	6487047.70419999
220	21.90586	58.509	8.2	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	25.00	377957.2289	6487331.44099999
221	21.90615	58.50924	7.5	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	16.67	377974.958400003	6487357.63149999
222	21.90689	58.50893	5	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	0.00	378016.992700003	6487321.7747
223	21.90701	58.50817	5.5	6.5646443367	16.6602344513	4.5711750984	18.3086662292	0.00	125.00	378021.343000002	6487236.94929999
224	21.90709	58.50919	4.8	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	0.00	378029.548	6487350.35559999
225	21.90712	58.50906	4	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	816.67	378030.844099998	6487335.82869999
226	21.90747	58.50832	3.6	6.5646443367	16.6602344513	4.5711750984	18.3086662292	0.00	425.00	378048.663999997	6487252.8117
227	21.9078	58.50884	2.5	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	33.33	378069.696199998	6487310.1009
228	21.90792	58.50904	1.9	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.89	4700.00	378077.381999999	6487332.14779999
229	21.90797	58.50893	1.6	6.56782341	16.6400852203	4.5738391876	18.2955741882	0.00	50.00	378079.9129	6487319.8112
230	21.90824	58.50882	1.5	6.564268589	16.6631889343	4.5713472366	18.3124008179	0.00	2500.00	378095.260999999	6487307.0747
231	21.90837	58.50871	1	6.5605831146	16.6869697571	4.5682678223	18.3282032013	293.83	766.67	378102.452799998	6487294.59259999
232	21.90868	58.51324	2	6.5695967674	16.6251354218	4.5760040283	18.2876033783	0.42	50.00	378136.241499997	6487798.33329999
233	21.90869	58.50867	0.6	6.5605831146	16.6869697571	4.5682678223	18.3282032013	22.95	266.67	378120.957000002	6487289.5581
234	21.90898	58.50866	0.7	6.5605831146	16.6869697571	4.5682678223	18.3282032013	0.00	0.00	378137.817699998	6487287.918
235	21.90899	58.50885	0.8	6.564268589	16.6631889343	4.5713472366	18.3124008179	526.41	483.33	378139.0599	6487309.0516
236	21.9098	58.50871	0.5	6.564268589	16.6631889343	4.5713472366	18.3124008179	169.05	150.00	378185.764399997	6487291.9948
237	21.90986	58.50817	0.5	6.5605831146	16.6869697571	4.5682678223	18.3282032013	0.00	16.67	378187.386100001	6487231.7701
238	21.910481	58.508099	0.2	6.5605831146	16.6869697571	4.5682678223	18.3282032013	0.00	0.00	378223.319799996	6487222.73849999
239	21.91062	58.51287	0.7	6.5667443275	16.6427631378	4.5740919113	18.3003768921	112.59	25.00	378247.967600002	6487753.62
240	21.91072	58.5086	0.2	6.564268589	16.6631889343	4.5713472366	18.3124008179	0.00	16.67	378238.981899999	6487278.0786
241	21.91109	58.5084	0.2	6.5605831146	16.6869697571	4.5682678223	18.3282032013	214.97	158.33	378259.844599999	6487255.142
242	21.91392	58.33996	2.8	6.3857431412	17.3443965912	4.4988951683	18.5879707336	0.00	0.00	377841.366999998	6468498.46559999
243	21.91395	58.51141	0.3	6.5638313293	16.6649780273	4.5715522766	18.3151264191	0.00	16.67	378436.893899999	6487585.045
244	21.91648	58.48808	8.8	6.4948620796	17.1045246124	4.5177230835	18.6270618439	0.00	0.00	378503.580700002	6484983.23519999
245	21.91697	58.39518	3	6.4194188118	17.8045310974	4.4955840111	19.0381317139	0.00	141.00	378210.876199997	6474640.24949999
246	21.91703	58.33655	2	6.3815174103	17.3494052887	4.496740818	18.5907306671	0.00	0.00	378011.634599998	6468113.19049999
247	21.91997	58.487	2.2	6.5002503395	17.0688514709	4.5219759941	18.5987415314	0.00	0.00	378703.298500001	6484856.68739999
248	21.92121	58.38708	1.1	6.4199476242	17.7824001312	4.4968571663	19.0188236237	0.00	94.00	378430.743600003	6473730.828
249	21.92219	58.35116	1.8	6.4030199051	17.3415050507	4.5054264069	18.5988101959	0.00	0.00	378364.129	6469730.2692
250	21.92308	58.35231	1.75	6.4030199051	17.3415050507	4.5054264069	18.5988101959	0.00	0.00	378420.178599998	6469856.67889999
251	21.92521	58.37929	0.3	6.4338145256	17.5612926483	4.5090565681	18.8342494965	0.00	0.00	378637.759099997	6472856.364
252	21.93153	58.35151	0.5	6.4040570259	17.3422870636	4.505364418	18.6022129059	0.00	0.00	378911.924699999	6469752.3341
253	21.93288	58.37297	0.5	6.4331798553	17.4454612732	4.5122365952	18.7273273468	0.00	0.00	379064.574900001	6472138.93659999
254	21.93451	58.3815	0.4	6.4332909584	17.5863685608	4.5078320503	18.8570747375	126.14	37.50	379189.156900003	6473085.60449999
255	21.93663	58.35998	0.5	6.4291510582	17.3213310242	4.5150241852	18.6106357574	0.00	0.00	379239.398599997	6470686.06459999
256	21.94191	58.38917	5	6.4397592545	17.5920009613	4.5073494911	18.8686103821	0.00	0.00	379648.054999999	6473926.16959999
257	21.9423	58.32156	1.85	6.3319597244	17.479177475	4.4633140564	18.6870956421	0.00	0.00	379439.887500002	6466398.7439
258	21.94431	58.40436	8.7	6.4561004639	17.451921463	4.5137214661	18.7646427155	0.00	8.33	379840.197999998	6475612.9085
259	21.94524	58.40447	7	6.4561004639	17.451921463	4.5137214661	18.7646427155	0.00	41.67	379894.916799999	6475623.4888
260	21.94532	58.4043	7	6.4561004639	17.451921463	4.5137214661	18.7646427155	0.00	58.33	379899.011600002	6475604.42009999
261	21.94623	58.40424	6.3	6.4578428268	17.4422512054	4.5142464638	18.7581272125	0.00	41.67	379951.982100002	6475596.1116
262	21.94643	58.40411	5.7	6.4578428268	17.4422512054	4.5142464638	18.7581272125	0.00	33.33	379963.2258	6475581.28119999
263	21.94759	58.40443	4	6.4578428268	17.4422512054	4.5142464638	18.7581272125	0.00	25.00	380032.100100003	6475614.8304
264	21.94781	58.40429	4.2	6.4578428268	17.4422512054	4.5142464638	18.7581272125	0.00	208.33	380044.478600002	6475598.85119999
265	21.94845	58.40425	3	6.4578428268	17.4422512054	4.5142464638	18.7581272125	0.00	208.33	380081.740299999	6475593.2538
266	21.94848	58.40464	3	6.4578428268	17.4422512054	4.5142464638	18.7581272125	0.00	100.00	380084.821599997	6475636.61749999
267	21.95064	58.40436	2	6.459695816	17.4323654175	4.5147809982	18.7515010834	9.39	291.67	380210.085699997	6475601.58659999
268	21.95082	58.40448	2.1	6.459695816	17.4323654175	4.5147809982	18.7515010834	0.00	800.00	380221.012100003	6475614.6244
269	21.950915	58.407218	0.5	6.4645638466	17.3946304321	4.516520977	18.723154068	122.83	140.63	380235.877599999	6475919.2666
270	21.951	58.40431	2.2	6.459695816	17.4323654175	4.5147809982	18.7515010834	0.00	241.67	380230.951899997	6475595.3775
271	21.951106	58.408723	0.5	6.4734177589	17.3679027557	4.5184397697	18.7081241608	38.96	16.67	380252.156999997	6476086.4719
272	21.95126	58.38274	2.3	6.4490017891	17.4832191467	4.5131883621	18.7799682617	0.00	329.00	380172.778800003	6473193.60339999
273	21.951447	58.410877	0.5	6.4732933044	17.3570709229	4.5186777115	18.6979866028	168.30	93.75	380279.4063	6476325.6605
274	21.95213	58.40453	1	6.459695816	17.4323654175	4.5147809982	18.7515010834	342.15	266.67	380297.730599999	6475617.8522
275	21.95222	58.40454	1	6.459695816	17.4323654175	4.5147809982	18.7515010834	184.73	383.33	380303.023599997	6475618.8049
276	21.95223	58.40436	1	6.459695816	17.4323654175	4.5147809982	18.7515010834	514.96	175.00	380302.995999999	6475598.74819999
277	21.95243	58.40439	0.5	6.459695816	17.4323654175	4.5147809982	18.7515010834	410.15	250.00	380314.784900002	6475601.73119999
278	21.952541	58.404606	0.5	6.4622197151	17.4125976563	4.515707016	18.7366275787	0.00	33.33	380322.0053	6475625.57959999
279	21.952564	58.404573	0.5	6.459695816	17.4323654175	4.5147809982	18.7515010834	143.86	145.00	380323.237099997	6475621.86479999
280	21.95265	58.40455	0.5	6.459695816	17.4323654175	4.5147809982	18.7515010834	139.02	466.67	380328.184199996	6475619.15089999
281	21.952654	58.404637	0.2	6.4622197151	17.4125976563	4.515707016	18.7366275787	0.00	16.67	380328.713699996	6475628.82919999
282	21.95269	58.40448	0.2	6.459695816	17.4323654175	4.5147809982	18.7515010834	4.40	25.00	380330.283699996	6475611.28669999
283	21.95289	58.40456	0.2	6.4639930725	17.4054164886	4.5161118507	18.7323112488	0.00	16.67	380342.242299996	6475619.83599999
284	21.95331	58.31607	0.5	6.3205165863	17.507314682	4.4532356262	18.7155914307	0.00	0.00	380066.105499997	6465767.8288
285	21.95343	58.36758	2	6.4345207214	17.4290161133	4.5094423294	18.7065906525	0.31	15.67	380248.149899996	6471502.0218
286	21.955115	58.403555	0.5	6.4616236687	17.4226436615	4.5153026581	18.745059967	89.17	80.00	380468.845899999	6475503.9857
287	21.958171	58.402825	0.5	6.463599205	17.4133663177	4.5157971382	18.7390117645	162.79	25.00	380644.950699999	6475417.27549999
288	21.95898	58.36177	3.2	6.4329719543	17.3962917328	4.5095500946	18.6750087738	0.00	94.00	380553.112099997	6470845.31969999
289	21.960738	58.402422	0.5	6.4656023979	17.4047298431	4.5162520409	18.733505249	199.36	60.00	380793.593999996	6475367.84589999
290	21.96258	58.38415	3.9	6.4573163986	17.429517746	4.51623106	18.7404537201	0.00	0.00	380839.431000001	6473330.4081
291	21.96335	58.3736	4.3	6.4438266754	17.4278011322	4.5103039742	18.7237262726	0.00	94.00	380848.779399998	6472154.54199999
292	21.96338	58.31722	0.5	6.3207473755	17.5101547241	4.4523024559	18.7197322845	0.00	0.00	380659.903499998	6465877.8933
293	21.96446	58.39227	8	6.46104002	17.4227714539	4.5166807175	18.7386550903	0.00	0.00	380976.791500002	6474231.045
294	21.96477	58.35629	2.7	6.4326758385	17.3786945343	4.5093045235	18.6586914063	0.00	0.00	380873.3407	6470224.95309999
295	21.965443	58.401787	0.5	6.4784259796	17.4192066193	4.5166344643	18.7549610138	271.48	140.00	381066.398599997	6475288.8013
296	21.96832	58.22913	5.1	6.1287331581	18.0686817169	4.2745375633	19.1624526978	4.09	0.00	380652.160599999	6456062.36419999
297	21.969506	58.399788	0.5	6.4705872536	17.4676895142	4.5113329887	18.7865581512	59.25	70.00	381297.097099997	6475059.06109999
298	21.97135	58.37941	3.2	6.4629116058	17.3788204193	4.5189085007	18.7001285553	0.00	0.00	381336.232500001	6472787.1706
299	21.971806	58.397196	0.5	6.4692754745	17.4758529663	4.5108962059	18.7919940948	114.59	235.00	381422.786499999	6474766.4325
300	21.97253	58.36133	2.3	6.4370074272	17.3910160065	4.509868145	18.6739940643	4.47	15.67	381344.377199999	6470772.2868
301	21.97534	58.2332	2.2	6.127351284	18.0770606995	4.2731370926	19.1677207947	0.00	0.00	381078.094499997	6456502.995
302	21.97591	57.80319	8	6.0129265785	16.9058418274	4.0303478241	17.7855186462	0.00	0.00	379666.5709	6408630.2113
303	21.9783	58.34883	1.3	6.4107303619	17.3320388794	4.5051984787	18.6099586487	0.00	0.00	381640.0031	6469370.5016
304	21.98711	58.35869	1.5	6.4395871162	17.3768062592	4.5098061562	18.6631069183	0.00	0.00	382188.5775	6470452.6827
305	21.98901	58.35227	1.2	6.4365868568	17.366607666	4.5091738701	18.6511650085	0.00	0.00	382278.3143	6469734.62159999
306	21.99069	58.35025	1.3	6.4360547066	17.3633098602	4.5089297295	18.6476955414	0.00	0.00	382369.8922	6469506.79179999
307	21.99393	58.00659	6.4	6.2102642059	16.7837600708	4.2976093292	18.2602787018	0.00	0.00	381414.969800002	6431242.24619999
308	22.00388	57.9796	1.4	6.1647210121	16.7136554718	4.2600865364	18.1289958954	0.00	0.00	381913.527699999	6428219.9466
309	22.00663	58.03476	9	6.1923866272	16.9894237518	4.2897720337	18.4034614563	0.00	0.00	382258.709700003	6434355.98559999
310	22.00806	58.22871	0.3	6.1372995377	18.0064983368	4.2786765099	19.1275291443	0.00	0.00	382984.542199999	6455945.58989999
311	22.00907	58.22449	1.7	6.1353540421	18.016418457	4.2767043114	19.1347980499	0.00	0.00	383029.908200003	6455474.02279999
312	22.00935	58.02348	8.3	6.200571537	16.8885993958	4.2930698395	18.3366203308	0.00	0.00	382382.044399999	6433095.42909999
313	22.01019	58.50691	5.6	6.5742430687	16.9574832916	4.5460958481	18.551448822	104.46	25.00	384028.661799997	6486913.6656
314	22.01035	58.50673	3.8	6.5742430687	16.9574832916	4.5460958481	18.551448822	221.16	41.67	384037.389700002	6486893.3495
315	22.01271	58.22668	1	6.1404476166	17.9860095978	4.2806558609	19.1158638	0.00	0.00	383250.926399998	6455711.4906
316	22.01366	57.84593	6.7	5.9927859306	16.739156723	4.0550079346	17.7338466644	0.00	0.00	382051.115900002	6413321.3724
317	22.01661	58.22803	0.4	6.1450786591	17.957824707	4.2840738297	19.0987014771	0.00	0.00	383484.421599999	6455855.00299999
318	22.01672	58.00627	3.7333333333	6.1879205704	16.8362464905	4.2815246582	18.2738723755	0.00	308.33	382760.708999998	6431166.55959999
319	22.0202	58.93941	10	6.5325627327	16.6474933624	4.5983433723	18.2450008392	0.00	8.33	386033.536799997	6535048.6136
320	22.0226	57.85574	4.8	5.9799265862	16.702507019	4.0560822487	17.7006340027	0.00	50.00	382614.024400003	6414397.8383
321	22.02382	58.05984	6.5	6.1286182404	17.4696025848	4.2465968132	18.7393703461	0.00	0.00	383356.050499998	6437118.0764
322	22.02777	58.49089	1.7	6.6210956573	17.1436061859	4.5293140411	18.6769180298	191.63	41.67	385000.518700003	6485099.87909999
323	22.0289	58.02322	4.2	6.1845979691	17.0381984711	4.2834868431	18.4352798462	0.00	0.00	383535.975100003	6433032.37139999
324	22.03186	58.04029	5	6.1559615135	17.2806663513	4.2637963295	18.6066989899	0.00	0.00	383766.5951	6434927.6317
325	22.03418	58.92393	7.3	6.5422186852	16.7879734039	4.5913920403	18.3592414856	0.00	150.00	386787.533200003	6533301.4056
326	22.03462	58.02262	1.7	6.1829366684	17.0542316437	4.2823910713	18.446018219	0.00	344.67	383871.8913	6432955.6565
327	22.03567	58.21571	0.9	6.1612854004	17.8465557098	4.2865886688	19.0407276154	0.00	0.00	384563.614799998	6454450.473
328	22.03647	58.2137	2.6	6.1618623734	17.845872879	4.2859520912	19.0426425934	0.00	0.00	384604.0621	6454225.32389999
329	22.03894	58.20502	0.6	6.1599345207	17.8920669556	4.2727360725	19.0938262939	0.00	0.00	384720.921800002	6453254.7349
330	22.04179	58.92959	0.4	6.5386948586	16.8243370056	4.5885567665	18.3928394318	4.20	0.00	387244.074299998	6533918.7707
331	22.04208	58.19566	5.6	6.1572942734	17.9903507233	4.2550263405	19.1871261597	0.00	0.00	384875.026299998	6452207.2949
332	22.04244	58.2182	0.3	6.1570372581	17.8584671021	4.2826733589	19.0469799042	0.00	0.00	384969.441799998	6454716.0538
333	22.04424	58.47753	4.7	6.6296577454	17.4523353577	4.5099716187	18.9254760742	0.00	0.00	385917.220700003	6483584.36659999
334	22.04638	58.9394	3.5	6.5283694267	16.7599391937	4.5923295021	18.3183116913	0.00	0.00	387540.117499999	6535003.3136
335	22.04728	58.93472	0.8	6.5353617668	16.7946929932	4.590426445	18.3591938019	0.00	0.00	387576.7377	6534480.7313
336	22.04793	58.47722	8.9	6.6313972473	17.4668617249	4.5091147423	18.9411125183	0.00	0.00	386131.399099998	6483543.58379999
337	22.05512	58.19289	0.3	6.1565175056	18.0087032318	4.2519903183	19.2036056519	0.00	0.00	385632.613899998	6451876.6033
338	22.05628	58.91968	0.8	6.5424046516	16.8329544067	4.5892958641	18.3914070129	271.16	66.67	388046.2082	6532791.11749999
339	22.05784	58.95562	8	6.5087161064	16.8434200287	4.5871605873	18.3497447968	0.00	0.00	388251.930399999	6536790.11259999
340	22.05994	58.91352	10	6.551235199	16.7852611542	4.5951581001	18.3322277069	0.00	25.00	388237.114399999	6532099.1565
341	22.06053	58.17757	1.5	6.1562366486	17.8716163635	4.2737050056	19.0631160736	0.00	0.00	385901.3275	6450161.8046
342	22.06054	58.94338	0.9	6.5233559608	16.7895069122	4.5908021927	18.3292388916	117.28	41.67	388367.8244	6535422.7976
343	22.06087	58.91422	7.3	6.5527224541	16.7822608948	4.5959029198	18.3255233765	0.00	976.00	388292.928599998	6532175.54569999
344	22.06091	58.91438	7.5	6.5527224541	16.7822608948	4.5959029198	18.3255233765	0.00	1300.00	388295.7474	6532193.2936
345	22.061	58.91386	8.3	6.5527224541	16.7822608948	4.5959029198	18.3255233765	0.00	83.33	388299.256499998	6532135.24659999
346	22.06141	58.91383	7.5	6.5527224541	16.7822608948	4.5959029198	18.3255233765	0.00	100.00	388322.772399999	6532131.2237
347	22.06174	58.04285	1.2	6.1167783737	17.523733139	4.2357368469	18.7802619934	0.00	0.00	385538.975699998	6435161.2551
348	22.06192	58.91933	0.6	6.5436849594	16.8245239258	4.5903601646	18.379699707	0.00	0.00	388369.842399999	6532742.74859999
349	22.06228	58.91503	5	6.5493016243	16.8049812317	4.593732357	18.3473186493	13.92	291.67	388376.737599998	6532263.38439999
350	22.06293	58.92057	0.4	6.5427970886	16.8285942078	4.5901713371	18.3792457581	0.00	25.00	388431.9886	6532879.1308
351	22.06295	58.91486	4.7	6.5493016243	16.8049812317	4.593732357	18.3473186493	63.91	58.33	388414.775799997	6532243.34169999
352	22.06301	58.91467	5	6.5493016243	16.8049812317	4.593732357	18.3473186493	0.00	66.67	388417.620099999	6532222.0872
353	22.06328	58.94899	5.7	6.5148658752	16.8073558807	4.5894842148	18.3304843903	0.00	0.00	388543.5304	6536042.8669
354	22.06494	58.91576	3.2	6.550924778	16.8015918732	4.5945887566	18.3392982483	200.68	8.33	388532.270999997	6532340.2397
355	22.0651	58.91604	2.3	6.5488433838	16.8096008301	4.5933861732	18.3509426117	0.00	1116.67	388542.3847	6532371.1493
356	22.06517	57.9055	5	5.9599723816	16.4929008484	4.0555605888	17.3028945923	0.00	0.00	385300.273900002	6419864.0287
357	22.06524	58.91616	2	6.5488433838	16.8096008301	4.5933861732	18.3509426117	0.00	33.33	388550.832500003	6532384.2776
358	22.06627	58.91668	1	6.5488433838	16.8096008301	4.5933861732	18.3509426117	0.00	0.00	388611.817299999	6532440.46389999
359	22.06661	58.91668	0.7	6.5488433838	16.8096008301	4.5933861732	18.3509426117	0.00	1775.00	388631.396799996	6532439.89939999
360	22.066632	58.917083	0.2	6.5488433838	16.8096008301	4.5933861732	18.3509426117	0.00	0.00	388633.957400001	6532484.7333
361	22.06665	58.91687	0.5	6.5488433838	16.8096008301	4.5933861732	18.3509426117	6.79	41.67	388634.310199998	6532460.9877
362	22.06692	58.91719	0.5	6.5488433838	16.8096008301	4.5933861732	18.3509426117	0.00	575.00	388650.8856	6532496.1686
363	22.06693	58.91729	0.2	6.5488433838	16.8096008301	4.5933861732	18.3509426117	24.50	391.67	388651.782399997	6532507.2861
364	22.06741	58.91681	0.5	6.5488433838	16.8096008301	4.5933861732	18.3509426117	43.94	241.67	388677.8834	6532453.04569999
365	22.06769	58.43908	5	6.6346392632	17.9672603607	4.4811301231	19.3354797363	0.00	0.00	387161.367600001	6479263.98
366	22.06841	58.91681	1	6.5506052971	16.8058757782	4.5943255424	18.3420581818	0.59	200.00	388735.469999998	6532451.38659999
367	22.0786	58.97115	8.5	6.496175766	16.7012062073	4.5901789665	18.2532081604	0.00	8.33	389495.635899998	6538484.8649
368	22.08037	58.17139	1.8	6.1367325783	17.9348831177	4.2638430595	19.0834445953	0.00	0.00	387048.495300002	6449440.19929999
369	22.08041	58.94955	4.5	6.5149707794	16.8126392365	4.5895390511	18.3317871094	0.00	8.33	389530.860799998	6536076.88109999
370	22.08286	58.10038	7	6.076212883	17.8324203491	4.2288880348	18.9496593475	0.00	316.67	386968.953500002	6441530.33659999
371	22.08317	58.08686	4	6.0817470551	17.8112049103	4.2283172607	18.9532527924	0.00	0.00	386944.2003	6440024.6074
